run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SPAIN,PALMA DE MALLORCA,ALBA STAR,C,16,0,0,25.000000,56.250000,12.500000,0.000000,0.000000,0.000000,6.250000,0.000000,0.000000,0.000000,0.000000,9.687500,0,0.000000,0.000000
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SPAIN,PALMA DE MALLORCA,FLYBE LTD,S,15,0,0,0.000000,26.666667,53.333333,6.666667,13.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.600000,18,61.111111,15.944444
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SPAIN,PALMA DE MALLORCA,THOMAS COOK AIRLINES LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,17.500000
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SPAIN,PALMA DE MALLORCA,TUI AIRWAYS LTD,C,25,0,0,16.000000,24.000000,48.000000,4.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.680000,52,84.615385,6.365385
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SPAIN,REUS,TUI AIRWAYS LTD,C,8,0,0,12.500000,87.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,90.000000,4.100000
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,C,17,0,0,0.000000,52.941176,29.411765,5.882353,11.764706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.470588,16,93.750000,2.625000
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,10,0,0,30.000000,50.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9,88.888889,1.888889
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),AIR EUROPA,C,8,0,0,12.500000,37.500000,37.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.875000,10,100.000000,0.200000
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),NORWEGIAN AIR INTERNATIONAL,C,8,0,0,25.000000,12.500000,62.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.125000,8,100.000000,4.125000
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,SWITZERLAND,SION,NETJETS TRANSPORTES AEREOS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,17.000000
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,TURKEY,ANTALYA,FREEBIRD AIRLINES,C,7,0,0,14.285714,14.285714,57.142857,0.000000,14.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.285714,0,0.000000,0.000000
19/11/2018 17:22,201809,DONCASTER SHEFFIELD,TURKEY,DALAMAN,FREEBIRD AIRLINES,C,15,0,0,0.000000,20.000000,33.333333,20.000000,13.333333,13.333333,0.000000,0.000000,0.000000,0.000000,0.000000,23.466667,9,100.000000,1.666667
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,MEXICO,CANCUN,TUI AIRWAYS LTD,S,10,0,0,30.000000,20.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,12,66.666667,18.583333
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,BULGARIA,BURGAS,BH AIR,C,13,0,0,15.384615,53.846154,23.076923,7.692308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,8,100.000000,0.375000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,BULGARIA,BURGAS,THOMAS COOK AIRLINES LTD,S,8,0,0,0.000000,25.000000,62.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.125000,8,75.000000,20.875000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,BULGARIA,BURGAS,TUI AIRWAYS LTD,C,7,0,0,0.000000,57.142857,14.285714,0.000000,0.000000,28.571429,0.000000,0.000000,0.000000,0.000000,0.000000,31.857143,9,100.000000,2.666667
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,S,16,0,0,6.250000,31.250000,25.000000,0.000000,12.500000,6.250000,18.750000,0.000000,0.000000,0.000000,0.000000,38.687500,18,88.888889,5.666667
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,HUNGARY,BUDAPEST,JET2.COM LTD,S,15,0,1,12.500000,50.000000,6.250000,0.000000,12.500000,0.000000,12.500000,0.000000,0.000000,0.000000,6.250000,24.866667,18,94.444444,2.388889
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,HUNGARY,BUDAPEST,RYANAIR,S,24,0,0,0.000000,12.500000,54.166667,20.833333,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.666667,26,76.923077,13.230769
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,LATVIA,RIGA,RYANAIR,S,24,0,0,4.166667,25.000000,70.833333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.833333,26,92.307692,4.153846
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,POLAND,KRAKOW,RYANAIR,S,24,0,0,0.000000,33.333333,45.833333,16.666667,4.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.291667,26,88.461538,5.307692
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,POLAND,LODZ LUBLINEK,RYANAIR,S,18,0,0,11.111111,27.777778,22.222222,11.111111,22.222222,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,18.500000,18,94.444444,2.722222
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,POLAND,RZESZOW,RYANAIR,S,26,0,0,0.000000,23.076923,50.000000,15.384615,11.538462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.615385,26,73.076923,15.115385
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,POLAND,WARSAW (MODLIN MASOVIA),RYANAIR,S,25,0,1,0.000000,23.076923,38.461538,7.692308,11.538462,15.384615,0.000000,0.000000,0.000000,0.000000,3.846154,26.200000,26,84.615385,7.576923
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,POLAND,WROCLAW,RYANAIR,S,42,0,0,0.000000,35.714286,52.380952,0.000000,9.523810,2.380952,0.000000,0.000000,0.000000,0.000000,0.000000,11.047619,44,97.727273,2.454545
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,RUSSIA,MOSCOW (SHEREMETYEVO),AIRBRIDGECARGO AIRLINES,S,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,S,210,0,0,4.285714,66.190476,24.285714,0.476190,4.285714,0.000000,0.476190,0.000000,0.000000,0.000000,0.000000,4.176190,220,95.945946,2.136364
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BIRMINGHAM,CELLO AVIATION LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,15.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BIRMINGHAM,THOMAS COOK AIRLINES LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,71.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BOURNEMOUTH,EASTERN AIRWAYS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,14.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,BRISTOL,TUI AIRWAYS LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,25.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,150,0,0,6.666667,32.666667,40.000000,10.666667,6.666667,2.000000,1.333333,0.000000,0.000000,0.000000,0.000000,11.726667,151,78.145695,15.887417
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,EDINBURGH,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,39.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,FARNBOROUGH,CELLO AVIATION LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,32.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,GLASGOW,FLYBE LTD,S,137,0,3,0.714286,35.714286,35.714286,7.142857,7.142857,8.571429,2.142857,0.000000,0.714286,0.000000,2.142857,28.832117,149,77.333333,14.147651
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,GLASGOW,GAMA AVIATION (UK) LTD,S,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,C,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,103.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,S,44,0,0,2.272727,52.272727,31.818182,4.545455,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.590909,58,55.172414,32.482759
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,JERSEY,FLYBE LTD,S,60,0,0,5.000000,48.333333,31.666667,6.666667,5.000000,0.000000,1.666667,1.666667,0.000000,0.000000,0.000000,11.400000,60,68.333333,18.566667
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,LEEDS BRADFORD,JET2.COM LTD,S,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),CELLO AVIATION LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,75.000000,26.750000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,STANSTED,PRIMERA AIR SCANDINAVIA,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,STANSTED,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,98.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,MANCHESTER,JET2.COM LTD,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,MANCHESTER,THOMAS COOK AIRLINES LTD,S,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,NEWCASTLE,JET2.COM LTD,S,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,UNITED KINGDOM,SOUTHAMPTON,FLYBE LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,USA,SANFORD,TUI AIRWAYS LTD,C,9,0,0,22.222222,22.222222,44.444444,0.000000,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.888889,8,87.500000,4.625000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,BELGIUM,BRUSSELS,BMI REGIONAL,S,81,0,0,2.469136,44.444444,35.802469,9.876543,3.703704,3.703704,0.000000,0.000000,0.000000,0.000000,0.000000,8.876543,82,78.048780,19.512195
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CROATIA,DUBROVNIK,JET2.COM LTD,S,18,0,0,11.111111,33.333333,50.000000,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.611111,16,100.000000,2.125000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CROATIA,DUBROVNIK,TUI AIRWAYS LTD,S,8,0,0,0.000000,25.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CROATIA,PULA,TUI AIRWAYS LTD,C,8,0,0,12.500000,37.500000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.750000,7,85.714286,6.428571
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CROATIA,SPLIT,JET2.COM LTD,S,18,0,0,0.000000,38.888889,44.444444,11.111111,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.722222,8,100.000000,0.750000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CYPRUS,LARNACA,JET2.COM LTD,S,18,0,0,11.111111,16.666667,44.444444,16.666667,5.555556,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,12.222222,17,82.352941,6.176471
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CYPRUS,LARNACA,THOMAS COOK AIRLINES LTD,S,10,0,0,10.000000,20.000000,30.000000,20.000000,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.800000,8,87.500000,4.875000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CYPRUS,LARNACA,TUI AIRWAYS LTD,C,9,0,0,0.000000,22.222222,44.444444,11.111111,22.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.333333,8,50.000000,20.750000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CYPRUS,PAPHOS,JET2.COM LTD,S,17,0,0,11.764706,41.176471,29.411765,5.882353,0.000000,11.764706,0.000000,0.000000,0.000000,0.000000,0.000000,12.823529,16,81.250000,6.250000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CYPRUS,PAPHOS,THOMAS COOK AIRLINES LTD,S,18,0,0,5.555556,11.111111,33.333333,16.666667,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18,61.111111,20.500000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,CYPRUS,PAPHOS,TUI AIRWAYS LTD,C,18,0,0,0.000000,16.666667,50.000000,27.777778,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.111111,17,64.705882,10.941176
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,DENMARK,COPENHAGEN,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,119.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,FINLAND,TURKU,JOTA AVIATION LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,6.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,FRANCE,BERGERAC,RYANAIR,S,18,0,0,16.666667,44.444444,38.888889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.944444,16,81.250000,6.562500
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,FRANCE,CARCASSONNE,RYANAIR,S,16,0,0,0.000000,0.000000,50.000000,31.250000,6.250000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,23.625000,26,73.076923,9.384615
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,FRANCE,CHERBOURG,TYROL AIR AMBULANCE,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,FRANCE,DINARD,RYANAIR,S,26,0,0,0.000000,19.230769,61.538462,19.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.615385,34,88.235294,7.529412
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,FRANCE,LIMOGES,RYANAIR,S,26,0,0,3.846154,30.769231,53.846154,11.538462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.769231,24,64.000000,14.916667
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,FRANCE,RENNES,JET2.COM LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,331.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GERMANY,AACHEN,BMI REGIONAL,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GERMANY,BERLIN (SCHONEFELD),RYANAIR,S,24,0,0,0.000000,45.833333,45.833333,0.000000,4.166667,4.166667,0.000000,0.000000,0.000000,0.000000,0.000000,6.458333,26,88.461538,5.230769
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GERMANY,OBERPFAFFENHOFEN,DUCAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,72.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,CHANIA,RYANAIR,S,10,0,0,0.000000,20.000000,20.000000,50.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,10,60.000000,22.200000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,CORFU,JET2.COM LTD,S,16,0,0,0.000000,25.000000,56.250000,18.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.187500,8,100.000000,1.625000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,CORFU,RYANAIR,S,26,0,0,0.000000,3.846154,46.153846,23.076923,26.923077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.153846,16,68.750000,11.125000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,CORFU,THOMAS COOK AIRLINES LTD,S,16,0,0,0.000000,18.750000,62.500000,6.250000,6.250000,6.250000,0.000000,0.000000,0.000000,0.000000,0.000000,14.937500,16,87.500000,6.312500
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,CORFU,TUI AIRWAYS LTD,C,16,0,0,12.500000,62.500000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.312500,17,58.823529,13.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,HERAKLION,JET2.COM LTD,S,18,0,0,16.666667,38.888889,27.777778,11.111111,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.444444,18,88.888889,5.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,HERAKLION,THOMAS COOK AIRLINES LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,75.000000,9.250000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,HERAKLION,TUI AIRWAYS LTD,C,26,0,0,11.538462,30.769231,30.769231,7.692308,19.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.769231,16,81.250000,8.187500
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,KAVALA,THOMAS COOK AIRLINES LTD,S,4,0,0,25.000000,50.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,5,60.000000,21.400000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,KEFALLINIA,JET2.COM LTD,S,8,0,0,37.500000,0.000000,50.000000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.125000,8,75.000000,8.125000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,KEFALLINIA,TUI AIRWAYS LTD,C,7,0,0,28.571429,14.285714,42.857143,14.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.285714,7,100.000000,0.142857
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,KOS,FAI FLIGHT- AMBULANCE SERVICE,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.000000,0,0.000000,0.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,KOS,JET2.COM LTD,S,9,0,0,0.000000,0.000000,11.111111,22.222222,22.222222,44.444444,0.000000,0.000000,0.000000,0.000000,0.000000,50.888889,8,87.500000,2.500000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,KOS,TUI AIRWAYS LTD,C,15,0,0,6.666667,13.333333,33.333333,20.000000,20.000000,6.666667,0.000000,0.000000,0.000000,0.000000,0.000000,20.066667,15,66.666667,10.266667
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,RHODES,JET2.COM LTD,S,18,0,0,11.111111,55.555556,22.222222,11.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.722222,16,75.000000,13.187500
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,RHODES,RYANAIR,S,10,0,0,0.000000,30.000000,30.000000,30.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.300000,8,75.000000,11.875000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,RHODES,THOMAS COOK AIRLINES LTD,S,8,0,0,0.000000,25.000000,62.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.875000,8,100.000000,1.250000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,RHODES,TUI AIRWAYS LTD,C,25,0,0,0.000000,32.000000,36.000000,8.000000,16.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.440000,17,82.352941,11.823529
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,SALONIKA,JET2.COM LTD,S,8,0,0,12.500000,12.500000,12.500000,37.500000,12.500000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,21.125000,8,62.500000,17.625000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,SALONIKA,TUI AIRWAYS LTD,C,8,0,0,12.500000,50.000000,37.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.625000,7,57.142857,26.428571
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,SKIATHOS,THOMAS COOK AIRLINES LTD,S,4,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,5,60.000000,43.400000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,ZAKINTHOS,JET2.COM LTD,S,22,0,0,9.090909,18.181818,50.000000,13.636364,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.590909,8,50.000000,14.000000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,ZAKINTHOS,THOMAS COOK AIRLINES LTD,S,26,0,0,0.000000,23.076923,53.846154,7.692308,15.384615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.192308,24,70.833333,15.375000
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,GREECE,ZAKINTHOS,TUI AIRWAYS LTD,C,22,0,0,13.636364,40.909091,31.818182,9.090909,4.545455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.636364,23,91.304348,15.086957
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,IRISH REPUBLIC,IRELAND WEST(KNOCK),RYANAIR,S,41,0,1,2.380952,16.666667,45.238095,16.666667,16.666667,0.000000,0.000000,0.000000,0.000000,0.000000,2.380952,15.195122,42,54.761905,16.904762
19/11/2018 17:22,201809,EAST MIDLANDS INTERNATIONAL,IRISH REPUBLIC,DUBLIN,RYANAIR,S,110,0,0,1.818182,30.909091,44.545455,10.000000,10.000000,1.818182,0.000000,0.909091,0.000000,0.000000,0.000000,13.554545,112,79.464286,14.491071
